,depth,depth2,p_sex,p_sex2,p_age_range,median_growth,median_wage,count2
0,,78,,1,95~99,,,0.0
0,78.0,78,2.0,2,20~24,,180.0,1.0
0,78.0,78,2.0,2,25~29,2.99,189.0,5.0
0,78.0,78,2.0,2,30~34,,180.0,1.0
0,78.0,78,2.0,2,35~39,,177.5,3.0
0,78.0,78,2.0,2,40~44,5.27,177.5,11.0
0,78.0,78,2.0,2,45~49,13.03,158.0,14.0
0,78.0,78,2.0,2,50~54,-3.5,194.6,21.0
0,78.0,78,2.0,2,55~59,12.4,158.0,16.0
0,78.0,78,2.0,2,60~64,1.53,185.0,14.0
0,78.0,78,2.0,2,65~69,9.54,110.0,2.0
0,,78,,2,70~74,,,0.0
0,,78,,2,75~79,,,0.0
0,,78,,2,80~84,,,0.0
0,,78,,2,85~89,,,0.0
0,,78,,2,90~94,,,0.0
0,,78,,2,95~99,,,0.0
0,79.0,79,1.0,1,20~24,12.5,262.5,8.0
0,79.0,79,1.0,1,25~29,15.31,212.0,26.0
0,79.0,79,1.0,1,30~34,13.61,254.0,33.0
0,79.0,79,1.0,1,35~39,7.24,280.0,65.0
0,79.0,79,1.0,1,40~44,2.4,279.0,95.0
0,79.0,79,1.0,1,45~49,4.91,339.5,97.0
0,79.0,79,1.0,1,50~54,1.42,256.0,79.0
0,79.0,79,1.0,1,55~59,5.64,223.0,83.0
0,79.0,79,1.0,1,60~64,1.27,241.0,73.0
0,79.0,79,1.0,1,65~69,1.15,150.0,29.0
0,79.0,79,1.0,1,70~74,1.89,150.0,15.0
0,79.0,79,1.0,1,75~79,-0.55,183.33,4.0
0,,79,,1,80~84,,,0.0
0,,79,,1,85~89,,,0.0
0,,79,,1,90~94,,,0.0
0,,79,,1,95~99,,,0.0
0,79.0,79,2.0,2,20~24,,110.0,1.0
0,79.0,79,2.0,2,25~29,,185.0,2.0
0,79.0,79,2.0,2,30~34,100.0,151.67,3.0
0,79.0,79,2.0,2,35~39,30.28,106.25,9.0
0,79.0,79,2.0,2,40~44,10.35,156.8,14.0
0,79.0,79,2.0,2,45~49,3.74,102.3,11.0
0,79.0,79,2.0,2,50~54,2.95,132.6,13.0
0,79.0,79,2.0,2,55~59,8.47,107.8,9.0
0,79.0,79,2.0,2,60~64,2.17,67.5,4.0
0,,79,,2,65~69,,,0.0
0,,79,,2,70~74,,,0.0
0,,79,,2,75~79,,,0.0
0,,79,,2,80~84,,,0.0
0,,79,,2,85~89,,,0.0
0,,79,,2,90~94,,,0.0
0,,79,,2,95~99,,,0.0
0,81.0,81,1.0,1,20~24,,250.0,1.0
0,81.0,81,1.0,1,25~29,49.94,215.1,14.0
0,81.0,81,1.0,1,30~34,10.78,224.0,41.0
0,81.0,81,1.0,1,35~39,9.72,350.0,25.0
0,81.0,81,1.0,1,40~44,7.62,347.0,22.0
0,81.0,81,1.0,1,45~49,3.09,347.0,16.0
0,81.0,81,1.0,1,50~54,9.75,375.0,42.0
0,81.0,81,1.0,1,55~59,3.96,348.0,33.0
0,81.0,81,1.0,1,60~64,0.93,232.5,27.0
0,81.0,81,1.0,1,65~69,1.46,212.5,5.0
0,,81,,1,70~74,,,0.0
0,,81,,1,75~79,,,0.0
0,,81,,1,80~84,,,0.0
0,,81,,1,85~89,,,0.0
0,,81,,1,90~94,,,0.0
0,,81,,1,95~99,,,0.0
0,,81,,2,20~24,,,0.0
0,81.0,81,2.0,2,25~29,9.45,212.5,4.0
0,81.0,81,2.0,2,30~34,,370.0,1.0
0,,81,,2,35~39,,,0.0
0,81.0,81,2.0,2,40~44,,160.0,2.0
0,81.0,81,2.0,2,45~49,2.75,120.3,13.0
0,81.0,81,2.0,2,50~54,13.08,173.33,6.0
0,81.0,81,2.0,2,55~59,0.0,250.0,2.0
0,81.0,81,2.0,2,60~64,8.29,173.4,14.0
0,81.0,81,2.0,2,65~69,2.03,151.5,13.0
0,81.0,81,2.0,2,70~74,3.18,146.75,5.0
0,,81,,2,75~79,,,0.0
0,,81,,2,80~84,,,0.0
0,,81,,2,85~89,,,0.0
0,,81,,2,90~94,,,0.0
0,,81,,2,95~99,,,0.0
0,,82,,1,20~24,,,0.0
0,82.0,82,1.0,1,25~29,5.95,164.38,12.0
0,82.0,82,1.0,1,30~34,7.82,195.5,25.0
0,82.0,82,1.0,1,35~39,14.27,220.0,24.0
0,82.0,82,1.0,1,40~44,7.4,234.0,51.0
0,82.0,82,1.0,1,45~49,5.65,252.0,52.0
0,82.0,82,1.0,1,50~54,5.6,252.1,56.0
0,82.0,82,1.0,1,55~59,3.4,227.0,79.0
0,82.0,82,1.0,1,60~64,1.55,232.0,69.0
0,82.0,82,1.0,1,65~69,-0.78,175.0,32.0
0,82.0,82,1.0,1,70~74,-2.3,193.0,17.0
0,82.0,82,1.0,1,75~79,-3.06,180.0,3.0
0,,82,,1,80~84,,,0.0
0,,82,,1,85~89,,,0.0
0,,82,,1,90~94,,,0.0
0,,82,,1,95~99,,,0.0
0,82.0,82,2.0,2,20~24,,100.0,1.0
0,82.0,82,2.0,2,25~29,,170.0,1.0
0,82.0,82,2.0,2,30~34,21.17,141.83,7.0
0,82.0,82,2.0,2,35~39,5.51,136.0,16.0
0,82.0,82,2.0,2,40~44,-7.94,176.0,18.0
0,82.0,82,2.0,2,45~49,3.02,158.4,34.0
0,82.0,82,2.0,2,50~54,6.97,143.0,40.0
0,82.0,82,2.0,2,55~59,3.74,150.0,26.0
0,82.0,82,2.0,2,60~64,2.91,174.38,10.0
0,82.0,82,2.0,2,65~69,7.54,174.0,5.0
0,,82,,2,70~74,,,0.0
0,,82,,2,75~79,,,0.0
0,,82,,2,80~84,,,0.0
0,,82,,2,85~89,,,0.0
0,,82,,2,90~94,,,0.0
0,,82,,2,95~99,,,0.0
0,83.0,83,1.0,1,20~24,-10.18,157.33,10.0
0,83.0,83,1.0,1,25~29,7.86,200.0,49.0
0,83.0,83,1.0,1,30~34,9.81,261.6,83.0
0,83.0,83,1.0,1,35~39,5.59,263.0,86.0
0,83.0,83,1.0,1,40~44,4.79,304.0,103.0
0,83.0,83,1.0,1,45~49,3.16,322.5,114.0
0,83.0,83,1.0,1,50~54,2.74,359.0,82.0
0,83.0,83,1.0,1,55~59,3.89,334.0,48.0
0,83.0,83,1.0,1,60~64,1.37,232.7,41.0
0,83.0,83,1.0,1,65~69,0.64,240.0,22.0
0,83.0,83,1.0,1,70~74,-0.89,260.0,4.0
0,,83,,1,75~79,,,0.0
0,,83,,1,80~84,,,0.0
0,,83,,1,85~89,,,0.0
0,,83,,1,90~94,,,0.0
0,,83,,1,95~99,,,0.0
0,83.0,83,2.0,2,20~24,,153.5,2.0
0,83.0,83,2.0,2,25~29,,300.0,1.0
0,83.0,83,2.0,2,30~34,-2.15,226.8,15.0
0,83.0,83,2.0,2,35~39,6.45,174.4,20.0
0,83.0,83,2.0,2,40~44,2.04,155.6,35.0
0,83.0,83,2.0,2,45~49,8.35,145.9,50.0
0,83.0,83,2.0,2,50~54,5.72,155.0,45.0
0,83.0,83,2.0,2,55~59,3.12,173.4,26.0
0,83.0,83,2.0,2,60~64,4.65,155.5,6.0
0,,83,,2,65~69,,,0.0
0,,83,,2,70~74,,,0.0
0,,83,,2,75~79,,,0.0
0,,83,,2,80~84,,,0.0
0,,83,,2,85~89,,,0.0
0,,83,,2,90~94,,,0.0
0,,83,,2,95~99,,,0.0
0,84.0,84,1.0,1,20~24,-6.18,184.3,14.0
0,84.0,84,1.0,1,25~29,4.19,212.2,57.0
0,84.0,84,1.0,1,30~34,7.73,263.0,86.0
0,84.0,84,1.0,1,35~39,6.5,274.0,107.0
0,84.0,84,1.0,1,40~44,7.03,292.4,111.0
0,84.0,84,1.0,1,45~49,4.24,332.6,117.0
0,84.0,84,1.0,1,50~54,3.44,321.0,102.0
0,84.0,84,1.0,1,55~59,2.06,260.0,105.0
0,84.0,84,1.0,1,60~64,3.17,300.0,48.0
0,84.0,84,1.0,1,65~69,3.24,278.0,24.0
0,84.0,84,1.0,1,70~74,5.86,199.5,9.0
0,,84,,1,75~79,,,0.0
0,,84,,1,80~84,,,0.0
0,,84,,1,85~89,,,0.0
0,,84,,1,90~94,,,0.0
0,,84,,1,95~99,,,0.0
0,84.0,84,2.0,2,20~24,6.27,136.67,3.0
0,84.0,84,2.0,2,25~29,22.96,128.0,5.0
0,84.0,84,2.0,2,30~34,9.72,181.0,8.0
0,84.0,84,2.0,2,35~39,-3.58,133.0,10.0
0,84.0,84,2.0,2,40~44,2.94,168.38,11.0
0,84.0,84,2.0,2,45~49,0.02,183.0,12.0
0,84.0,84,2.0,2,50~54,4.57,170.2,35.0
0,84.0,84,2.0,2,55~59,3.41,187.8,26.0
0,84.0,84,2.0,2,60~64,3.74,200.9,13.0
0,84.0,84,2.0,2,65~69,7.1,130.0,3.0
0,,84,,2,70~74,,,0.0
0,,84,,2,75~79,,,0.0
0,,84,,2,80~84,,,0.0
0,,84,,2,85~89,,,0.0
0,,84,,2,90~94,,,0.0
0,,84,,2,95~99,,,0.0
0,85.0,85,1.0,1,20~24,12.89,183.5,78.0
0,85.0,85,1.0,1,25~29,10.14,210.5,187.0
0,85.0,85,1.0,1,30~34,7.48,248.0,311.0
0,85.0,85,1.0,1,35~39,6.19,289.0,379.0
0,85.0,85,1.0,1,40~44,5.03,310.0,356.0
0,85.0,85,1.0,1,45~49,4.45,358.6,356.0
0,85.0,85,1.0,1,50~54,4.46,388.0,310.0
0,85.0,85,1.0,1,55~59,3.99,316.9,226.0
0,85.0,85,1.0,1,60~64,2.85,224.0,126.0
0,85.0,85,1.0,1,65~69,1.78,253.0,54.0
0,85.0,85,1.0,1,70~74,-1.55,278.0,18.0
0,85.0,85,1.0,1,75~79,-5.0,237.5,4.0
0,,85,,1,80~84,,,0.0
0,,85,,1,85~89,,,0.0
0,,85,,1,90~94,,,0.0
0,,85,,1,95~99,,,0.0
0,85.0,85,2.0,2,20~24,9.72,213.6,15.0
0,85.0,85,2.0,2,25~29,3.92,165.8,21.0
0,85.0,85,2.0,2,30~34,4.23,160.6,12.0
0,85.0,85,2.0,2,35~39,15.19,155.0,33.0
0,85.0,85,2.0,2,40~44,9.52,159.6,73.0
0,85.0,85,2.0,2,45~49,5.89,167.1,100.0
0,85.0,85,2.0,2,50~54,5.52,162.1,123.0
0,85.0,85,2.0,2,55~59,4.06,179.3,58.0
0,85.0,85,2.0,2,60~64,3.6,179.0,26.0
0,85.0,85,2.0,2,65~69,2.93,141.0,5.0
0,,85,,2,70~74,,,0.0
0,,85,,2,75~79,,,0.0
0,,85,,2,80~84,,,0.0
0,,85,,2,85~89,,,0.0
0,,85,,2,90~94,,,0.0
0,,85,,2,95~99,,,0.0
0,86.0,86,1.0,1,20~24,37.84,175.3,25.0
0,86.0,86,1.0,1,25~29,11.79,211.0,115.0
0,86.0,86,1.0,1,30~34,7.0,228.2,198.0
0,86.0,86,1.0,1,35~39,6.76,293.7,255.0
0,86.0,86,1.0,1,40~44,6.93,308.7,170.0
0,86.0,86,1.0,1,45~49,5.46,303.7,135.0
0,86.0,86,1.0,1,50~54,4.81,279.1,111.0
0,86.0,86,1.0,1,55~59,4.0,250.1,98.0
0,86.0,86,1.0,1,60~64,2.75,226.5,52.0
0,86.0,86,1.0,1,65~69,5.02,232.0,31.0
0,86.0,86,1.0,1,70~74,-13.58,196.0,5.0
0,,86,,1,75~79,,,0.0
0,,86,,1,80~84,,,0.0
0,,86,,1,85~89,,,0.0
0,,86,,1,90~94,,,0.0
0,,86,,1,95~99,,,0.0
0,86.0,86,2.0,2,20~24,4.51,210.5,25.0
0,86.0,86,2.0,2,25~29,4.78,184.8,49.0
0,86.0,86,2.0,2,30~34,9.77,199.0,51.0
0,86.0,86,2.0,2,35~39,4.3,151.5,59.0
0,86.0,86,2.0,2,40~44,4.58,139.0,70.0
0,86.0,86,2.0,2,45~49,4.18,143.0,86.0
0,86.0,86,2.0,2,50~54,5.37,173.2,61.0
0,86.0,86,2.0,2,55~59,1.19,167.2,31.0
0,86.0,86,2.0,2,60~64,8.95,188.4,7.0
0,86.0,86,2.0,2,65~69,21.62,117.5,2.0
0,,86,,2,70~74,,,0.0
0,86.0,86,2.0,2,75~79,0.0,70.0,4.0
0,,86,,2,80~84,,,0.0
0,,86,,2,85~89,,,0.0
0,,86,,2,90~94,,,0.0
0,,86,,2,95~99,,,0.0
0,87.0,87,1.0,1,20~24,20.0,125.0,4.0
0,87.0,87,1.0,1,25~29,4.79,187.8,67.0
0,87.0,87,1.0,1,30~34,5.29,239.5,185.0
0,87.0,87,1.0,1,35~39,5.83,282.5,334.0
0,87.0,87,1.0,1,40~44,3.64,276.0,532.0
0,87.0,87,1.0,1,45~49,3.87,268.4,747.0
0,87.0,87,1.0,1,50~54,3.59,250.0,857.0
0,87.0,87,1.0,1,55~59,2.46,250.0,910.0
0,87.0,87,1.0,1,60~64,0.48,200.3,717.0
0,87.0,87,1.0,1,65~69,0.24,168.0,381.0
0,87.0,87,1.0,1,70~74,0.0,133.0,142.0
0,87.0,87,1.0,1,75~79,-2.27,161.0,33.0
0,,87,,1,80~84,,,0.0
0,,87,,1,85~89,,,0.0
0,,87,,1,90~94,,,0.0
0,,87,,1,95~99,,,0.0
0,,87,,2,20~24,,,0.0
0,87.0,87,2.0,2,25~29,,270.0,1.0
0,87.0,87,2.0,2,30~34,41.42,75.0,2.0
0,87.0,87,2.0,2,35~39,20.09,140.0,2.0
0,87.0,87,2.0,2,40~44,14.04,161.67,3.0
0,87.0,87,2.0,2,45~49,6.23,165.5,8.0
0,87.0,87,2.0,2,50~54,14.3,149.0,17.0
0,87.0,87,2.0,2,55~59,-3.81,162.0,16.0
0,87.0,87,2.0,2,60~64,-0.08,173.75,8.0
0,87.0,87,2.0,2,65~69,2.86,160.0,5.0
0,,87,,2,70~74,,,0.0
0,,87,,2,75~79,,,0.0
0,,87,,2,80~84,,,0.0
0,,87,,2,85~89,,,0.0
0,,87,,2,90~94,,,0.0
0,,87,,2,95~99,,,0.0
0,,88,,1,20~24,,,0.0
0,88.0,88,1.0,1,25~29,-19.66,288.17,4.0
0,88.0,88,1.0,1,30~34,10.39,227.2,23.0
0,88.0,88,1.0,1,35~39,7.38,302.7,22.0
0,88.0,88,1.0,1,40~44,5.0,310.3,13.0
0,88.0,88,1.0,1,45~49,1.94,361.0,22.0
0,88.0,88,1.0,1,50~54,1.78,353.0,28.0
0,88.0,88,1.0,1,55~59,4.8,590.0,16.0
0,88.0,88,1.0,1,60~64,3.79,221.25,10.0
0,88.0,88,1.0,1,65~69,2.63,124.3,12.0
0,88.0,88,1.0,1,70~74,2.51,75.0,1.0
0,88.0,88,1.0,1,75~79,1.41,70.0,1.0
0,,88,,1,80~84,,,0.0
0,,88,,1,85~89,,,0.0
0,,88,,1,90~94,,,0.0
0,,88,,1,95~99,,,0.0
0,89.0,89,1.0,1,20~24,,151.88,6.0
0,89.0,89,1.0,1,25~29,13.74,210.0,60.0
0,89.0,89,1.0,1,30~34,8.01,231.9,67.0
0,89.0,89,1.0,1,35~39,8.31,262.1,101.0
0,89.0,89,1.0,1,40~44,6.74,287.5,91.0
0,89.0,89,1.0,1,45~49,5.69,321.8,73.0
0,89.0,89,1.0,1,50~54,2.81,270.0,83.0
0,89.0,89,1.0,1,55~59,0.75,237.0,77.0
0,89.0,89,1.0,1,60~64,-1.86,229.0,36.0
0,89.0,89,1.0,1,65~69,-0.14,194.6,19.0
0,89.0,89,1.0,1,70~74,0.77,222.0,8.0
0,89.0,89,1.0,1,75~79,0.99,248.0,6.0
0,,89,,1,80~84,,,0.0
0,,89,,1,85~89,,,0.0
0,,89,,1,90~94,,,0.0
0,,89,,1,95~99,,,0.0
0,89.0,89,2.0,2,20~24,-10.42,157.5,8.0
0,89.0,89,2.0,2,25~29,3.84,161.0,18.0
0,89.0,89,2.0,2,30~34,-2.72,177.0,13.0
0,89.0,89,2.0,2,35~39,-14.82,174.0,13.0
0,89.0,89,2.0,2,40~44,0.85,193.0,20.0
0,89.0,89,2.0,2,45~49,5.81,132.1,20.0
0,89.0,89,2.0,2,50~54,6.93,140.2,32.0
0,89.0,89,2.0,2,55~59,7.63,155.9,39.0
0,89.0,89,2.0,2,60~64,2.58,132.3,25.0
0,89.0,89,2.0,2,65~69,3.88,123.38,6.0
0,,89,,2,70~74,,,0.0
0,,89,,2,75~79,,,0.0
0,,89,,2,80~84,,,0.0
0,,89,,2,85~89,,,0.0
0,,89,,2,90~94,,,0.0
0,,89,,2,95~99,,,0.0
0,91.0,91,1.0,1,20~24,,163.75,10.0
0,91.0,91,1.0,1,25~29,18.95,200.0,18.0
0,91.0,91,1.0,1,30~34,11.57,192.5,36.0
0,91.0,91,1.0,1,35~39,8.24,188.4,77.0
0,91.0,91,1.0,1,40~44,5.53,200.2,124.0
0,91.0,91,1.0,1,45~49,5.78,186.0,157.0
0,91.0,91,1.0,1,50~54,2.32,200.0,175.0
0,91.0,91,1.0,1,55~59,5.25,188.0,141.0
0,91.0,91,1.0,1,60~64,6.1,189.8,132.0
0,91.0,91,1.0,1,65~69,2.18,150.0,54.0
0,91.0,91,1.0,1,70~74,2.8,128.5,37.0
0,91.0,91,1.0,1,75~79,-9.24,180.0,10.0
0,,91,,1,80~84,,,0.0
0,,91,,1,85~89,,,0.0
0,,91,,1,90~94,,,0.0
0,,91,,1,95~99,,,0.0
0,,91,,2,20~24,,,0.0
0,,91,,2,25~29,,,0.0
0,91.0,91,2.0,2,30~34,,130.0,1.0
0,91.0,91,2.0,2,35~39,77.86,240.0,3.0
0,91.0,91,2.0,2,40~44,,250.0,1.0
0,91.0,91,2.0,2,45~49,,190.0,1.0
0,91.0,91,2.0,2,50~54,34.7,139.0,10.0
0,91.0,91,2.0,2,55~59,4.58,147.5,6.0
0,91.0,91,2.0,2,60~64,0.81,146.0,13.0
0,91.0,91,2.0,2,65~69,2.67,127.6,10.0
0,91.0,91,2.0,2,70~74,0.0,100.0,2.0
0,,91,,2,75~79,,,0.0
0,,91,,2,80~84,,,0.0
0,,91,,2,85~89,,,0.0
0,,91,,2,90~94,,,0.0
0,,91,,2,95~99,,,0.0
0,92.0,92,1.0,1,20~24,14.31,162.12,29.0
0,92.0,92,1.0,1,25~29,5.65,197.0,103.0
0,92.0,92,1.0,1,30~34,4.37,208.0,194.0
0,92.0,92,1.0,1,35~39,6.28,241.7,238.0
0,92.0,92,1.0,1,40~44,5.79,250.0,287.0
0,92.0,92,1.0,1,45~49,3.67,250.0,314.0
0,92.0,92,1.0,1,50~54,1.4,251.2,221.0
0,92.0,92,1.0,1,55~59,3.06,231.4,174.0
0,92.0,92,1.0,1,60~64,0.94,189.5,91.0
0,92.0,92,1.0,1,65~69,5.86,149.0,35.0
0,92.0,92,1.0,1,70~74,3.56,130.0,24.0
0,92.0,92,1.0,1,75~79,0.92,170.0,5.0
0,92.0,92,1.0,1,80~84,0.0,122.5,3.0
0,,92,,1,85~89,,,0.0
0,,92,,1,90~94,,,0.0
0,,92,,1,95~99,,,0.0
0,92.0,92,2.0,2,20~24,0.89,164.0,5.0
0,92.0,92,2.0,2,25~29,0.73,360.5,7.0
0,92.0,92,2.0,2,30~34,22.18,170.62,7.0
0,92.0,92,2.0,2,35~39,-2.29,140.0,13.0
0,92.0,92,2.0,2,40~44,3.75,115.7,9.0
0,92.0,92,2.0,2,45~49,0.83,142.0,33.0
0,92.0,92,2.0,2,50~54,1.44,155.8,26.0
0,92.0,92,2.0,2,55~59,1.52,154.0,23.0
0,92.0,92,2.0,2,60~64,-2.48,115.5,9.0
0,92.0,92,2.0,2,65~69,14.16,250.0,4.0
0,,92,,2,70~74,,,0.0
0,,92,,2,75~79,,,0.0
0,,92,,2,80~84,,,0.0
0,,92,,2,85~89,,,0.0
0,,92,,2,90~94,,,0.0
0,,92,,2,95~99,,,0.0
0,93.0,93,1.0,1,20~24,3.68,160.2,25.0
0,93.0,93,1.0,1,25~29,24.87,216.5,39.0
0,93.0,93,1.0,1,30~34,8.88,206.5,34.0
0,93.0,93,1.0,1,35~39,3.41,225.0,31.0
0,93.0,93,1.0,1,40~44,3.77,214.0,37.0
0,93.0,93,1.0,1,45~49,3.65,211.8,21.0
0,93.0,93,1.0,1,50~54,6.92,268.5,21.0
0,93.0,93,1.0,1,55~59,14.2,227.0,22.0
0,93.0,93,1.0,1,60~64,7.48,148.5,23.0
0,93.0,93,1.0,1,65~69,4.78,143.0,21.0
0,93.0,93,1.0,1,70~74,7.51,202.88,7.0
0,93.0,93,1.0,1,75~79,0.0,35.0,2.0
0,,93,,1,80~84,,,0.0
0,,93,,1,85~89,,,0.0
0,,93,,1,90~94,,,0.0
0,,93,,1,95~99,,,0.0
0,93.0,93,2.0,2,20~24,-0.47,170.0,11.0
0,93.0,93,2.0,2,25~29,7.14,160.7,14.0
0,93.0,93,2.0,2,30~34,22.38,159.3,23.0
0,93.0,93,2.0,2,35~39,-1.72,108.5,19.0
0,93.0,93,2.0,2,40~44,6.75,107.0,76.0
0,93.0,93,2.0,2,45~49,8.57,123.8,103.0
0,93.0,93,2.0,2,50~54,6.84,142.2,110.0
0,93.0,93,2.0,2,55~59,5.11,144.6,105.0
0,93.0,93,2.0,2,60~64,6.63,127.7,63.0
0,93.0,93,2.0,2,65~69,6.62,84.0,26.0
0,93.0,93,2.0,2,70~74,6.03,54.0,14.0
0,93.0,93,2.0,2,75~79,3.55,57.5,7.0
0,93.0,93,2.0,2,80~84,0.82,47.5,3.0
0,,93,,2,85~89,,,0.0
0,,93,,2,90~94,,,0.0
0,,93,,2,95~99,,,0.0
0,94.0,94,1.0,1,20~24,6.76,117.0,11.0
0,94.0,94,1.0,1,25~29,21.48,171.0,35.0
0,94.0,94,1.0,1,30~34,3.99,223.5,38.0
0,94.0,94,1.0,1,35~39,7.09,198.0,74.0
0,94.0,94,1.0,1,40~44,6.56,213.6,89.0
0,94.0,94,1.0,1,45~49,6.3,226.0,109.0
0,94.0,94,1.0,1,50~54,4.27,195.6,171.0
0,94.0,94,1.0,1,55~59,3.52,151.7,244.0
0,94.0,94,1.0,1,60~64,4.49,154.0,445.0
0,94.0,94,1.0,1,65~69,3.92,135.0,546.0
0,94.0,94,1.0,1,70~74,3.58,126.4,413.0
0,94.0,94,1.0,1,75~79,3.85,119.0,148.0
0,94.0,94,1.0,1,80~84,3.36,110.0,23.0
0,94.0,94,1.0,1,85~89,0.52,90.0,3.0
0,,94,,1,90~94,,,0.0
0,,94,,1,95~99,,,0.0
0,94.0,94,2.0,2,20~24,-10.95,197.0,4.0
0,94.0,94,2.0,2,25~29,-5.26,160.0,2.0
0,94.0,94,2.0,2,30~34,3.57,155.25,3.0
0,94.0,94,2.0,2,35~39,2.5,100.0,9.0
0,94.0,94,2.0,2,40~44,3.3,109.7,39.0
0,94.0,94,2.0,2,45~49,6.32,128.0,87.0
0,94.0,94,2.0,2,50~54,4.96,140.0,179.0
0,94.0,94,2.0,2,55~59,5.37,121.9,276.0
0,94.0,94,2.0,2,60~64,5.37,116.8,336.0
0,94.0,94,2.0,2,65~69,4.85,116.8,311.0
0,94.0,94,2.0,2,70~74,4.04,96.9,125.0
0,94.0,94,2.0,2,75~79,-2.37,66.4,27.0
0,94.0,94,2.0,2,80~84,20.71,20.0,3.0
0,,94,,2,85~89,,,0.0
0,,94,,2,90~94,,,0.0
0,,94,,2,95~99,,,0.0
0,95.0,95,1.0,1,20~24,31.66,143.75,26.0
0,95.0,95,1.0,1,25~29,6.88,162.0,37.0
0,95.0,95,1.0,1,30~34,3.7,186.0,33.0
0,95.0,95,1.0,1,35~39,4.51,184.8,47.0
0,95.0,95,1.0,1,40~44,5.22,238.0,29.0
0,95.0,95,1.0,1,45~49,5.69,233.5,23.0
0,95.0,95,1.0,1,50~54,-2.02,249.4,17.0
0,95.0,95,1.0,1,55~59,5.14,193.2,33.0
0,95.0,95,1.0,1,60~64,1.64,204.0,19.0
0,95.0,95,1.0,1,65~69,1.48,215.0,9.0
0,95.0,95,1.0,1,70~74,9.21,154.6,6.0
0,95.0,95,1.0,1,75~79,-28.57,600.0,2.0
0,95.0,95,1.0,1,80~84,-7.6,520.0,5.0
0,95.0,95,1.0,1,85~89,-7.35,360.0,5.0
0,95.0,95,1.0,1,90~94,-6.82,300.0,1.0
0,,95,,1,95~99,,,0.0
0,95.0,95,2.0,2,20~24,50.0,125.0,7.0
0,95.0,95,2.0,2,25~29,15.12,156.0,16.0
0,95.0,95,2.0,2,30~34,3.8,121.4,20.0
0,95.0,95,2.0,2,35~39,17.47,135.0,42.0
0,95.0,95,2.0,2,40~44,8.61,119.5,109.0
0,95.0,95,2.0,2,45~49,5.84,121.5,183.0
0,95.0,95,2.0,2,50~54,5.73,133.8,253.0
0,95.0,95,2.0,2,55~59,5.64,143.9,270.0
0,95.0,95,2.0,2,60~64,4.65,145.9,217.0
0,95.0,95,2.0,2,65~69,5.56,114.0,98.0
0,95.0,95,2.0,2,70~74,5.26,93.0,20.0
0,95.0,95,2.0,2,75~79,8.76,45.0,9.0
0,95.0,95,2.0,2,80~84,-1.32,26.67,3.0
0,,95,,2,85~89,,,0.0
0,,95,,2,90~94,,,0.0
0,,95,,2,95~99,,,0.0
0,99.0,99,1.0,1,20~24,,85.0,1.0
0,99.0,99,1.0,1,25~29,3.92,147.67,7.0
0,,99,,1,30~34,,,0.0
0,99.0,99,1.0,1,35~39,-6.14,179.0,11.0
0,99.0,99,1.0,1,40~44,12.5,180.5,19.0
0,99.0,99,1.0,1,45~49,0.78,193.6,23.0
0,99.0,99,1.0,1,50~54,3.31,153.5,22.0
0,99.0,99,1.0,1,55~59,2.02,143.0,46.0
0,99.0,99,1.0,1,60~64,4.43,141.5,59.0
0,99.0,99,1.0,1,65~69,3.83,117.4,41.0
0,99.0,99,1.0,1,70~74,3.44,116.0,30.0
0,99.0,99,1.0,1,75~79,1.11,112.0,9.0
0,99.0,99,1.0,1,80~84,0.0,50.0,1.0
0,,99,,1,85~89,,,0.0
0,,99,,1,90~94,,,0.0
0,,99,,1,95~99,,,0.0
0,,99,,2,20~24,,,0.0
0,,99,,2,25~29,,,0.0
0,,99,,2,30~34,,,0.0
0,,99,,2,35~39,,,0.0
0,99.0,99,2.0,2,40~44,19.01,126.8,7.0
0,99.0,99,2.0,2,45~49,11.0,122.6,19.0
0,99.0,99,2.0,2,50~54,1.71,128.0,32.0
0,99.0,99,2.0,2,55~59,2.37,93.6,34.0
0,99.0,99,2.0,2,60~64,13.36,97.0,35.0
0,99.0,99,2.0,2,65~69,1.39,89.2,21.0
0,99.0,99,2.0,2,70~74,5.7,66.0,30.0
0,99.0,99,2.0,2,75~79,12.71,85.2,14.0
0,99.0,99,2.0,2,80~84,-0.37,33.33,5.0
0,,99,,2,85~89,,,0.0
0,,99,,2,90~94,,,0.0
0,,99,,2,95~99,,,0.0
