,depth,p_sex,p_age,count,mean,std,min,Q1,median_growth,Q3,max,median_wage,category
2136,53,2,64,6.0,183.33,98.32,100.0,112.5,2.07,225.0,350.0,150.0,2_depth
2137,53,2,65,9.0,133.33,77.3,30.0,100.0,0.0,150.0,300.0,100.0,2_depth
2138,53,2,66,8.0,88.75,49.12,20.0,67.5,-46.55,107.5,170.0,90.0,2_depth
2139,53,2,67,6.0,110.83,76.71,50.0,63.75,-6.25,132.5,250.0,77.5,2_depth
2140,53,2,68,5.0,78.0,42.07,50.0,50.0,-20.94,80.0,150.0,60.0,2_depth
2141,53,2,69,6.0,91.67,56.72,40.0,62.5,-0.83,95.0,200.0,75.0,2_depth
2142,53,2,70,5.0,94.0,115.89,30.0,30.0,-20.94,60.0,300.0,50.0,2_depth
2143,53,2,71,4.0,92.5,73.65,40.0,47.5,0.0,110.0,200.0,65.0,2_depth
2144,53,2,72,3.0,76.67,40.41,40.0,55.0,-1.21,95.0,120.0,70.0,2_depth
2145,53,2,73,2.0,45.0,7.07,40.0,42.5,0.0,47.5,50.0,45.0,2_depth
2146,53,2,74,2.0,75.0,63.64,30.0,52.5,-22.13,97.5,120.0,75.0,2_depth
2147,53,2,75,4.0,80.0,35.59,50.0,50.0,-3.8,105.0,120.0,75.0,2_depth
2148,53,2,76,2.0,90.0,42.43,60.0,75.0,-21.71,105.0,120.0,90.0,2_depth
2149,53,2,77,1.0,120.0,,120.0,120.0,-3.12,120.0,120.0,120.0,2_depth
2150,53,2,83,1.0,30.0,,30.0,30.0,,30.0,30.0,30.0,2_depth
2151,53,2,84,1.0,40.0,,40.0,40.0,,40.0,40.0,40.0,2_depth
2152,53,2,87,1.0,30.0,,30.0,30.0,,30.0,30.0,30.0,2_depth
2153,53,2,88,1.0,30.0,,30.0,30.0,0.0,30.0,30.0,30.0,2_depth
2154,61,1,22,2.0,125.0,35.36,100.0,112.5,,137.5,150.0,125.0,2_depth
2155,61,1,23,2.0,200.0,141.42,100.0,150.0,50.0,250.0,300.0,200.0,2_depth
2156,61,1,24,2.0,200.0,0.0,200.0,200.0,41.42,200.0,200.0,200.0,2_depth
2157,61,1,25,5.0,200.0,117.26,100.0,150.0,25.99,200.0,400.0,150.0,2_depth
2158,61,1,26,4.0,177.5,63.44,100.0,145.0,28.52,212.5,250.0,180.0,2_depth
2159,61,1,27,3.0,166.67,57.74,100.0,150.0,0.0,200.0,200.0,200.0,2_depth
2160,61,1,28,2.0,165.0,21.21,150.0,157.5,-5.13,172.5,180.0,165.0,2_depth
2161,61,1,29,2.0,215.0,49.5,180.0,197.5,20.0,232.5,250.0,215.0,2_depth
2162,61,1,30,2.0,165.0,21.21,150.0,157.5,9.54,172.5,180.0,165.0,2_depth
2163,61,1,31,4.0,212.5,131.5,100.0,137.5,7.44,250.0,400.0,175.0,2_depth
2164,61,1,32,6.0,188.33,20.41,150.0,185.0,4.77,200.0,200.0,200.0,2_depth
2165,61,1,33,7.0,199.29,27.45,150.0,200.0,0.0,200.0,245.0,200.0,2_depth
2166,61,1,34,10.0,202.5,85.09,50.0,150.0,0.0,261.25,350.0,200.0,2_depth
2167,61,1,35,10.0,334.0,203.26,130.0,227.5,12.91,430.0,800.0,255.0,2_depth
2168,61,1,36,8.0,300.62,111.75,150.0,242.5,10.14,333.75,500.0,280.0,2_depth
2169,61,1,37,10.0,366.0,161.19,150.0,257.5,8.78,490.0,600.0,300.0,2_depth
2170,61,1,38,11.0,343.64,245.86,150.0,200.0,6.78,400.0,1000.0,250.0,2_depth
2171,61,1,39,11.0,313.64,138.29,120.0,250.0,4.35,340.0,600.0,300.0,2_depth
2172,61,1,40,12.0,292.92,272.55,50.0,100.0,0.0,350.0,1000.0,225.0,2_depth
2173,61,1,41,21.0,336.48,255.81,100.0,170.0,8.01,350.0,1000.0,250.0,2_depth
2174,61,1,42,22.0,361.09,239.59,120.0,200.0,3.62,486.75,1000.0,300.0,2_depth
2175,61,1,43,23.0,300.91,167.79,80.0,140.0,6.05,400.0,800.0,300.0,2_depth
2176,61,1,44,28.0,329.82,223.73,100.0,200.0,3.75,350.0,1000.0,300.0,2_depth
2177,61,1,45,25.0,325.8,189.04,70.0,200.0,5.95,420.0,700.0,300.0,2_depth
2178,61,1,46,26.0,280.46,182.89,30.0,150.0,5.85,345.0,750.0,250.0,2_depth
2179,61,1,47,25.0,306.2,252.93,20.0,100.0,7.56,500.0,1000.0,250.0,2_depth
2180,61,1,48,29.0,299.62,214.01,21.0,120.0,9.05,480.0,800.0,200.0,2_depth
2181,61,1,49,36.0,281.28,232.57,21.0,120.0,0.0,307.5,900.0,225.0,2_depth
2182,61,1,50,45.0,298.73,224.76,20.0,120.0,7.18,450.0,800.0,250.0,2_depth
2183,61,1,51,47.0,287.79,207.78,20.0,100.0,0.0,400.0,800.0,250.0,2_depth
2184,61,1,52,47.0,310.89,227.27,30.0,100.0,0.48,500.0,900.0,250.0,2_depth
2185,61,1,53,53.0,299.64,223.89,50.0,100.0,4.19,400.0,1000.0,300.0,2_depth
2186,61,1,54,63.0,264.89,197.08,10.0,110.0,0.48,300.0,800.0,200.0,2_depth
2187,61,1,55,60.0,280.4,186.38,30.0,145.0,5.5,350.0,1000.0,250.0,2_depth
2188,61,1,56,66.0,272.02,200.35,17.0,100.0,5.96,400.0,1000.0,250.0,2_depth
2189,61,1,57,66.0,253.44,164.03,10.0,121.25,0.16,331.0,750.0,250.0,2_depth
2190,61,1,58,67.0,250.1,151.98,20.0,120.0,1.14,350.0,600.0,200.0,2_depth
2191,61,1,59,83.0,243.29,143.58,10.0,115.0,0.0,341.5,750.0,220.0,2_depth
2192,61,1,60,89.0,234.7,169.46,30.0,100.0,0.0,300.0,1000.0,200.0,2_depth
2193,61,1,61,92.0,208.23,142.9,10.0,107.5,0.0,300.0,833.0,180.0,2_depth
2194,61,1,62,89.0,228.1,166.58,20.0,100.0,0.0,300.0,900.0,200.0,2_depth
2195,61,1,63,97.0,180.84,110.61,20.0,100.0,0.0,250.0,500.0,160.0,2_depth
2196,61,1,64,100.0,195.84,190.22,20.0,91.5,1.23,250.0,1500.0,150.0,2_depth
2197,61,1,65,105.0,206.96,233.01,20.0,80.0,0.0,250.0,2000.0,150.0,2_depth
2198,61,1,66,121.0,180.15,188.69,10.0,83.0,1.44,200.0,1500.0,130.0,2_depth
2199,61,1,67,124.0,176.25,163.34,10.0,70.0,0.0,200.0,1000.0,125.0,2_depth
2200,61,1,68,122.0,158.31,139.47,17.0,80.0,0.0,200.0,1250.0,127.5,2_depth
2201,61,1,69,120.0,170.32,154.41,20.0,70.0,0.0,212.5,1000.0,120.0,2_depth
2202,61,1,70,114.0,139.98,120.42,25.0,52.0,0.0,170.0,650.0,100.0,2_depth
2203,61,1,71,113.0,194.05,560.91,8.0,60.0,5.92,200.0,6000.0,100.0,2_depth
2204,61,1,72,100.0,119.67,86.9,5.0,59.5,3.82,150.0,500.0,100.0,2_depth
2205,61,1,73,90.0,122.17,106.97,20.0,60.0,1.8,150.0,750.0,100.0,2_depth
2206,61,1,74,85.0,123.26,95.48,20.0,60.0,1.48,150.0,500.0,100.0,2_depth
2207,61,1,75,77.0,104.95,86.62,10.0,50.0,0.0,150.0,500.0,80.0,2_depth
2208,61,1,76,73.0,93.44,65.86,4.0,50.0,1.32,130.0,270.0,80.0,2_depth
2209,61,1,77,71.0,92.38,61.3,10.0,50.0,0.0,100.0,250.0,80.0,2_depth
2210,61,1,78,60.0,106.18,118.59,5.0,40.0,0.0,100.0,500.0,62.5,2_depth
2211,61,1,79,55.0,95.33,89.68,10.0,41.0,-5.43,100.0,500.0,70.0,2_depth
2212,61,1,80,46.0,77.3,69.71,8.0,40.0,-4.36,100.0,350.0,52.5,2_depth
2213,61,1,81,30.0,92.63,74.36,1.0,50.0,0.0,100.0,300.0,55.0,2_depth
2214,61,1,82,24.0,65.08,37.96,12.0,40.0,0.0,92.5,150.0,50.0,2_depth
2215,61,1,83,15.0,65.33,34.41,10.0,35.0,3.73,100.0,120.0,60.0,2_depth
2216,61,1,84,13.0,63.69,44.65,8.0,30.0,-1.0,100.0,170.0,50.0,2_depth
2217,61,1,85,7.0,65.71,42.76,30.0,35.0,2.18,80.0,150.0,50.0,2_depth
2218,61,1,86,5.0,52.0,49.7,20.0,30.0,0.0,40.0,140.0,30.0,2_depth
2219,61,1,87,4.0,32.5,15.55,15.0,22.5,2.24,42.5,50.0,32.5,2_depth
2220,61,1,88,5.0,37.0,14.83,15.0,30.0,0.0,50.0,50.0,40.0,2_depth
2221,61,1,89,2.0,24.0,22.63,8.0,16.0,-12.16,32.0,40.0,24.0,2_depth
2222,61,2,31,1.0,100.0,,100.0,100.0,,100.0,100.0,100.0,2_depth
2223,61,2,32,1.0,100.0,,100.0,100.0,0.0,100.0,100.0,100.0,2_depth
2224,61,2,33,1.0,100.0,,100.0,100.0,0.0,100.0,100.0,100.0,2_depth
2225,61,2,34,1.0,100.0,,100.0,100.0,0.0,100.0,100.0,100.0,2_depth
2226,61,2,44,1.0,250.0,,250.0,250.0,,250.0,250.0,250.0,2_depth
2227,61,2,46,1.0,180.0,,180.0,180.0,-15.15,180.0,180.0,180.0,2_depth
2228,61,2,47,1.0,110.0,,110.0,110.0,,110.0,110.0,110.0,2_depth
2229,61,2,48,2.0,107.5,24.75,90.0,98.75,-18.18,116.25,125.0,107.5,2_depth
2230,61,2,49,7.0,104.86,74.39,10.0,50.0,14.64,179.5,185.0,80.0,2_depth
2231,61,2,50,6.0,121.67,72.85,40.0,57.5,3.16,182.5,200.0,127.5,2_depth
2232,61,2,51,6.0,105.83,65.45,40.0,65.0,-1.37,151.25,200.0,80.0,2_depth
2233,61,2,52,7.0,119.71,75.6,30.0,66.5,1.88,167.5,240.0,100.0,2_depth
2234,61,2,53,3.0,163.33,119.3,30.0,115.0,21.56,230.0,260.0,200.0,2_depth
2235,61,2,54,6.0,120.0,73.48,30.0,65.0,15.47,187.5,200.0,115.0,2_depth
2236,61,2,55,7.0,141.43,164.94,10.0,62.5,10.17,127.5,500.0,100.0,2_depth
2237,61,2,56,6.0,215.0,155.66,60.0,120.0,10.41,237.5,500.0,190.0,2_depth
2238,61,2,57,8.0,130.62,104.55,25.0,50.0,-17.0,185.0,330.0,105.0,2_depth
2239,61,2,58,6.0,125.5,135.86,50.0,55.0,0.0,95.75,400.0,76.5,2_depth
2240,61,2,59,8.0,159.5,150.02,10.0,50.0,10.82,225.0,450.0,108.0,2_depth
2241,61,2,60,12.0,112.5,95.57,25.0,45.0,0.0,181.25,300.0,60.0,2_depth
2242,61,2,61,14.0,111.79,103.41,22.0,42.5,0.0,137.5,350.0,66.5,2_depth
2243,61,2,62,11.0,84.73,52.02,30.0,45.0,0.0,100.0,210.0,82.0,2_depth
2244,61,2,63,15.0,75.67,62.7,30.0,36.0,-10.56,91.5,250.0,50.0,2_depth
2245,61,2,64,15.0,59.87,30.57,30.0,30.0,-4.72,94.0,100.0,50.0,2_depth
2246,61,2,65,15.0,61.2,54.14,5.0,30.0,0.0,66.5,180.0,50.0,2_depth
2247,61,2,66,19.0,72.84,50.74,18.0,40.0,0.0,100.0,200.0,50.0,2_depth
2248,61,2,67,13.0,87.31,51.66,30.0,40.0,0.0,100.0,200.0,85.0,2_depth
2249,61,2,68,18.0,49.17,29.02,10.0,20.0,3.06,67.5,100.0,50.0,2_depth
2250,61,2,69,20.0,60.0,42.06,2.0,24.5,0.0,100.0,150.0,50.0,2_depth
2251,61,2,70,21.0,64.71,45.22,8.0,30.0,0.0,100.0,150.0,50.0,2_depth
2252,61,2,71,23.0,62.57,42.78,10.0,25.0,0.0,81.5,170.0,50.0,2_depth
2253,61,2,72,17.0,60.59,43.51,10.0,30.0,0.0,70.0,200.0,50.0,2_depth
2254,61,2,73,19.0,52.58,22.69,30.0,32.5,0.0,51.0,100.0,50.0,2_depth
2255,61,2,74,25.0,44.6,20.67,10.0,30.0,0.0,55.0,100.0,40.0,2_depth
2256,61,2,75,27.0,46.89,44.63,5.0,22.5,0.0,50.0,250.0,40.0,2_depth
2257,61,2,76,22.0,66.91,58.52,20.0,40.0,8.53,70.0,300.0,50.0,2_depth
2258,61,2,77,16.0,44.25,24.71,10.0,30.0,-2.02,50.0,100.0,38.5,2_depth
2259,61,2,78,16.0,43.31,23.99,10.0,28.75,0.0,50.0,100.0,45.0,2_depth
2260,61,2,79,17.0,44.47,22.83,16.0,30.0,-2.57,60.0,100.0,40.0,2_depth
2261,61,2,80,12.0,49.33,39.05,4.0,32.25,0.0,50.0,150.0,37.5,2_depth
2262,61,2,81,14.0,41.21,28.39,4.0,22.5,3.9,49.25,100.0,36.5,2_depth
2263,61,2,82,10.0,37.3,25.02,16.0,20.0,0.0,40.0,100.0,35.0,2_depth
2264,61,2,83,6.0,45.83,23.33,25.0,32.5,2.16,47.5,90.0,40.0,2_depth
2265,61,2,84,3.0,35.0,5.0,30.0,32.5,-3.04,37.5,40.0,35.0,2_depth
2266,61,2,85,3.0,40.0,0.0,40.0,40.0,-0.54,40.0,40.0,40.0,2_depth
2267,61,2,86,2.0,40.0,0.0,40.0,40.0,-0.56,40.0,40.0,40.0,2_depth
2268,61,2,87,1.0,40.0,,40.0,40.0,1.68,40.0,40.0,40.0,2_depth
2269,61,2,93,1.0,40.0,,40.0,40.0,,40.0,40.0,40.0,2_depth
2270,62,1,41,1.0,100.0,,100.0,100.0,,100.0,100.0,100.0,2_depth
2271,62,1,45,1.0,100.0,,100.0,100.0,,100.0,100.0,100.0,2_depth
2272,62,1,47,1.0,115.0,,115.0,115.0,7.24,115.0,115.0,115.0,2_depth
2273,62,1,48,2.0,155.0,21.21,140.0,147.5,11.87,162.5,170.0,155.0,2_depth
2274,62,1,49,1.0,120.0,,120.0,120.0,4.66,120.0,120.0,120.0,2_depth
2275,62,1,50,2.0,130.0,14.14,120.0,125.0,3.71,135.0,140.0,130.0,2_depth
2276,62,1,51,1.0,150.0,,150.0,150.0,6.99,150.0,150.0,150.0,2_depth
2277,62,1,52,1.0,200.0,,200.0,200.0,19.52,200.0,200.0,200.0,2_depth
2278,62,1,53,1.0,140.0,,140.0,140.0,4.3,140.0,140.0,140.0,2_depth
2279,62,1,54,2.0,190.0,14.14,180.0,185.0,8.01,195.0,200.0,190.0,2_depth
2280,62,1,55,3.0,153.33,41.63,120.0,130.0,-7.52,170.0,200.0,140.0,2_depth
2281,62,1,56,3.0,183.33,75.06,110.0,145.0,5.49,220.0,260.0,180.0,2_depth
2282,62,1,57,3.0,153.33,80.83,60.0,130.0,4.76,200.0,200.0,200.0,2_depth
2283,62,1,58,2.0,195.0,148.49,90.0,142.5,13.62,247.5,300.0,195.0,2_depth
2284,62,1,59,3.0,236.67,130.51,100.0,175.0,11.11,305.0,360.0,250.0,2_depth
2285,62,1,60,2.0,225.0,7.07,220.0,222.5,29.18,227.5,230.0,225.0,2_depth
2286,62,1,61,2.0,177.5,109.6,100.0,138.75,4.34,216.25,255.0,177.5,2_depth
2287,62,1,62,1.0,255.0,,255.0,255.0,4.45,255.0,255.0,255.0,2_depth
2288,62,1,63,1.0,258.0,,258.0,258.0,4.08,258.0,258.0,258.0,2_depth
2289,62,1,64,3.0,156.67,40.41,120.0,135.0,-1.81,175.0,200.0,150.0,2_depth
2290,62,1,65,2.0,150.0,70.71,100.0,125.0,-8.34,175.0,200.0,150.0,2_depth
2291,62,1,66,4.0,147.5,55.6,70.0,130.0,0.0,177.5,200.0,160.0,2_depth
2292,62,1,67,1.0,120.0,,120.0,120.0,0.0,120.0,120.0,120.0,2_depth
2293,62,1,68,1.0,130.0,,130.0,130.0,2.02,130.0,130.0,130.0,2_depth
2294,62,1,69,1.0,120.0,,120.0,120.0,0.0,120.0,120.0,120.0,2_depth
2295,62,1,70,2.0,120.0,28.28,100.0,110.0,2.6,130.0,140.0,120.0,2_depth
2296,62,1,71,1.0,100.0,,100.0,100.0,0.0,100.0,100.0,100.0,2_depth
2297,62,1,72,1.0,150.0,,150.0,150.0,22.47,150.0,150.0,150.0,2_depth
2298,62,1,73,2.0,190.0,14.14,180.0,185.0,21.64,195.0,200.0,190.0,2_depth
2299,62,1,74,1.0,150.0,,150.0,150.0,-25.0,150.0,150.0,150.0,2_depth
2300,62,1,75,1.0,180.0,,180.0,180.0,-5.13,180.0,180.0,180.0,2_depth
2301,62,2,56,1.0,106.0,,106.0,106.0,,106.0,106.0,106.0,2_depth
2302,62,2,57,1.0,100.0,,100.0,100.0,-5.66,100.0,100.0,100.0,2_depth
2303,62,2,58,1.0,100.0,,100.0,100.0,-2.87,100.0,100.0,100.0,2_depth
2304,62,2,63,1.0,110.0,,110.0,110.0,0.53,110.0,110.0,110.0,2_depth
2305,62,2,65,1.0,100.0,,100.0,100.0,,100.0,100.0,100.0,2_depth
2306,62,2,72,1.0,25.0,,25.0,25.0,,25.0,25.0,25.0,2_depth
2307,63,1,24,1.0,250.0,,250.0,250.0,,250.0,250.0,250.0,2_depth
2308,63,1,25,1.0,250.0,,250.0,250.0,,250.0,250.0,250.0,2_depth
2309,63,1,27,1.0,300.0,,300.0,300.0,6.27,300.0,300.0,300.0,2_depth
2310,63,1,28,1.0,300.0,,300.0,300.0,6.27,300.0,300.0,300.0,2_depth
2311,63,1,30,1.0,280.0,,280.0,280.0,,280.0,280.0,280.0,2_depth
2312,63,1,31,1.0,300.0,,300.0,300.0,7.14,300.0,300.0,300.0,2_depth
2313,63,1,32,1.0,300.0,,300.0,300.0,3.51,300.0,300.0,300.0,2_depth
2314,63,1,33,1.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,1000.0,2_depth
2315,63,1,34,1.0,1000.0,,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,2_depth
2316,63,1,36,2.0,490.0,480.83,150.0,320.0,-6.02,660.0,830.0,490.0,2_depth
2317,63,1,37,1.0,1000.0,,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,2_depth
2318,63,1,38,1.0,1000.0,,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,2_depth
2319,63,1,39,2.0,333.0,236.17,166.0,249.5,-10.91,416.5,500.0,333.0,2_depth
2320,63,1,40,3.0,233.33,230.94,100.0,100.0,-9.64,300.0,500.0,100.0,2_depth
2321,63,1,41,2.0,300.0,282.84,100.0,200.0,-8.04,400.0,500.0,300.0,2_depth
2322,63,1,42,3.0,340.0,196.98,120.0,260.0,-3.65,450.0,500.0,400.0,2_depth
2323,63,1,43,4.0,400.0,141.42,200.0,350.0,4.2,500.0,500.0,450.0,2_depth
2324,63,1,44,3.0,500.0,0.0,500.0,500.0,0.0,500.0,500.0,500.0,2_depth
2325,63,1,45,4.0,400.0,141.42,200.0,350.0,-1.18,500.0,500.0,450.0,2_depth
2326,63,1,46,3.0,566.67,378.59,300.0,350.0,19.69,700.0,1000.0,400.0,2_depth
2327,63,1,47,3.0,333.33,115.47,200.0,300.0,-5.43,400.0,400.0,400.0,2_depth
2328,63,1,48,3.0,516.67,275.38,250.0,375.0,9.86,650.0,800.0,500.0,2_depth
2329,63,1,49,6.0,350.0,164.32,150.0,250.0,-1.74,437.5,600.0,325.0,2_depth
2330,63,1,50,4.0,450.0,264.58,200.0,275.0,8.74,575.0,800.0,400.0,2_depth
2331,63,1,51,4.0,457.5,365.91,200.0,275.0,7.06,497.5,1000.0,315.0,2_depth
2332,63,1,52,6.0,367.5,244.9,80.0,270.0,5.36,423.75,800.0,300.0,2_depth
2333,63,1,53,6.0,353.33,199.16,70.0,225.0,0.0,487.5,600.0,375.0,2_depth
2334,63,1,54,7.0,335.71,172.52,200.0,200.0,5.92,425.0,650.0,250.0,2_depth
2335,63,1,55,8.0,230.0,179.12,100.0,115.0,10.0,265.0,600.0,150.0,2_depth
2336,63,1,56,7.0,345.71,210.07,150.0,185.0,5.69,550.0,600.0,200.0,2_depth
2337,63,1,57,10.0,296.0,147.51,90.0,170.0,7.72,395.0,500.0,290.0,2_depth
2338,63,1,58,9.0,347.78,154.25,150.0,250.0,10.86,500.0,600.0,330.0,2_depth
2339,63,1,59,6.0,391.67,149.72,200.0,300.0,9.79,487.5,600.0,375.0,2_depth
2340,63,1,60,6.0,288.33,138.62,150.0,185.0,5.58,375.0,500.0,250.0,2_depth
2341,63,1,61,5.0,180.0,75.83,100.0,150.0,-2.47,200.0,300.0,150.0,2_depth
2342,63,1,62,5.0,262.0,145.67,150.0,160.0,3.28,300.0,500.0,200.0,2_depth
2343,63,1,63,6.0,366.67,338.62,100.0,200.0,7.59,425.0,1000.0,200.0,2_depth
2344,63,1,64,3.0,300.0,173.21,200.0,200.0,7.46,350.0,500.0,200.0,2_depth
2345,63,1,65,7.0,320.0,153.19,150.0,245.0,4.8,375.0,600.0,250.0,2_depth
2346,63,1,66,4.0,262.5,94.65,200.0,200.0,5.7,287.5,400.0,225.0,2_depth
2347,63,1,67,3.0,233.33,144.34,150.0,150.0,3.44,275.0,400.0,150.0,2_depth
2348,63,1,68,3.0,233.33,76.38,150.0,200.0,4.85,275.0,300.0,250.0,2_depth
2349,63,1,69,3.0,183.33,76.38,100.0,150.0,-2.01,225.0,250.0,200.0,2_depth
2350,63,1,70,2.0,165.0,21.21,150.0,157.5,5.96,172.5,180.0,165.0,2_depth
2351,63,1,71,1.0,200.0,,200.0,200.0,,200.0,200.0,200.0,2_depth
2352,63,1,72,5.0,184.0,123.61,50.0,60.0,6.74,250.0,330.0,230.0,2_depth
2353,63,1,73,1.0,250.0,,250.0,250.0,11.8,250.0,250.0,250.0,2_depth
2354,63,2,58,1.0,70.0,,70.0,70.0,,70.0,70.0,70.0,2_depth
2355,63,2,61,1.0,140.0,,140.0,140.0,25.99,140.0,140.0,140.0,2_depth
2356,63,2,62,1.0,150.0,,150.0,150.0,20.99,150.0,150.0,150.0,2_depth
2357,63,2,63,1.0,150.0,,150.0,150.0,16.47,150.0,150.0,150.0,2_depth
2358,63,2,64,1.0,40.0,,40.0,40.0,,40.0,40.0,40.0,2_depth
2359,63,2,65,1.0,120.0,,120.0,120.0,,120.0,120.0,120.0,2_depth
2360,63,2,66,1.0,60.0,,60.0,60.0,-50.0,60.0,60.0,60.0,2_depth
2361,63,2,67,1.0,120.0,,120.0,120.0,44.22,120.0,120.0,120.0,2_depth
2362,63,2,68,1.0,100.0,,100.0,100.0,,100.0,100.0,100.0,2_depth
2363,63,2,71,1.0,100.0,,100.0,100.0,0.0,100.0,100.0,100.0,2_depth
2364,63,2,72,1.0,100.0,,100.0,100.0,0.0,100.0,100.0,100.0,2_depth
2365,63,2,73,1.0,200.0,,200.0,200.0,14.87,200.0,200.0,200.0,2_depth
2366,63,2,74,1.0,100.0,,100.0,100.0,0.0,100.0,100.0,100.0,2_depth
2367,63,2,75,1.0,100.0,,100.0,100.0,0.0,100.0,100.0,100.0,2_depth
2368,63,2,76,1.0,100.0,,100.0,100.0,0.0,100.0,100.0,100.0,2_depth
2369,63,2,77,1.0,100.0,,100.0,100.0,0.0,100.0,100.0,100.0,2_depth
2370,63,2,79,1.0,100.0,,100.0,100.0,0.0,100.0,100.0,100.0,2_depth
2371,63,2,80,1.0,100.0,,100.0,100.0,0.0,100.0,100.0,100.0,2_depth
2372,71,1,22,2.0,173.5,9.19,167.0,170.25,,176.75,180.0,173.5,2_depth
2373,71,1,23,2.0,190.0,42.43,160.0,175.0,22.22,205.0,220.0,190.0,2_depth
2374,71,1,24,3.0,226.67,64.29,180.0,190.0,12.5,250.0,300.0,200.0,2_depth
2375,71,1,25,4.0,216.25,62.37,150.0,187.5,3.75,236.25,300.0,207.5,2_depth
2376,71,1,26,5.0,236.8,45.29,174.0,230.0,7.24,250.0,300.0,230.0,2_depth
2377,71,1,27,5.0,208.0,52.63,170.0,180.0,0.0,200.0,300.0,190.0,2_depth
2378,71,1,28,6.0,201.5,61.7,118.0,176.25,0.0,227.0,300.0,190.0,2_depth
2379,71,1,29,6.0,218.17,40.21,170.0,198.5,5.58,240.0,281.0,205.0,2_depth
2380,71,1,30,7.0,230.43,107.43,125.0,170.0,5.71,250.0,450.0,198.0,2_depth
2381,71,1,31,10.0,201.3,48.2,150.0,157.5,7.72,242.5,285.0,189.0,2_depth
2382,71,1,32,6.0,229.17,34.7,185.0,205.0,5.14,247.5,280.0,230.0,2_depth
2383,71,1,33,4.0,230.0,35.59,200.0,200.0,6.79,255.0,270.0,225.0,2_depth
2384,71,1,34,3.0,235.0,44.44,200.0,210.0,3.4,252.5,285.0,220.0,2_depth
2385,71,1,35,3.0,266.67,28.87,250.0,250.0,5.24,275.0,300.0,250.0,2_depth
2386,71,1,36,4.0,312.5,151.3,130.0,257.5,11.43,365.0,500.0,310.0,2_depth
2387,71,1,37,10.0,356.0,157.56,200.0,255.0,19.08,447.5,700.0,300.0,2_depth
2388,71,1,38,10.0,374.6,237.35,176.0,257.5,0.0,385.0,1000.0,310.0,2_depth
2389,71,1,39,7.0,296.29,105.56,184.0,225.0,4.55,320.0,500.0,300.0,2_depth
2390,71,1,40,9.0,310.0,134.07,150.0,170.0,3.85,380.0,500.0,300.0,2_depth
2391,71,1,41,3.0,366.67,288.68,200.0,200.0,17.65,450.0,700.0,200.0,2_depth
2392,71,1,42,6.0,249.17,48.0,200.0,205.0,-4.94,293.75,300.0,247.5,2_depth
2393,71,1,43,9.0,301.11,156.64,100.0,250.0,-12.05,300.0,600.0,260.0,2_depth
2394,71,1,44,7.0,294.29,209.99,100.0,140.0,-10.2,350.0,700.0,280.0,2_depth
2395,71,1,45,8.0,366.75,277.67,134.0,232.5,6.07,350.0,1000.0,285.0,2_depth
2396,71,1,46,9.0,449.11,246.78,200.0,300.0,8.89,500.0,1000.0,382.0,2_depth
2397,71,1,47,8.0,417.0,251.61,230.0,276.25,-3.23,425.0,1000.0,335.5,2_depth
2398,71,1,48,9.0,390.0,261.1,100.0,250.0,0.0,500.0,1000.0,300.0,2_depth
2399,71,1,49,12.0,359.58,226.7,120.0,248.75,0.0,362.5,1000.0,325.0,2_depth
2400,71,1,50,8.0,365.0,148.13,120.0,287.5,6.23,425.0,600.0,375.0,2_depth
2401,71,1,51,10.0,313.0,163.71,100.0,212.5,1.16,400.0,600.0,290.0,2_depth
2402,71,1,52,12.0,314.58,199.77,100.0,202.5,1.79,300.0,800.0,300.0,2_depth
2403,71,1,53,15.0,271.93,157.11,99.0,150.0,1.84,300.0,600.0,250.0,2_depth
2404,71,1,54,12.0,357.5,261.02,120.0,165.0,6.5,507.5,1000.0,275.0,2_depth
2405,71,1,55,10.0,206.5,103.6,100.0,146.25,1.3,270.0,400.0,150.0,2_depth
2406,71,1,56,7.0,264.29,115.74,120.0,165.0,4.43,350.0,400.0,300.0,2_depth
2407,71,1,57,7.0,230.0,83.86,140.0,170.0,1.92,300.0,350.0,180.0,2_depth
2408,71,1,58,5.0,226.0,108.77,140.0,150.0,3.42,340.0,350.0,150.0,2_depth
2409,71,1,59,3.0,253.33,95.04,160.0,205.0,-1.64,300.0,350.0,250.0,2_depth
2410,71,1,60,4.0,239.75,71.56,159.0,189.75,0.0,300.0,300.0,250.0,2_depth
2411,71,1,61,4.0,262.5,109.28,165.0,180.0,5.72,325.0,400.0,242.5,2_depth
2412,71,1,62,6.0,203.17,125.16,100.0,146.25,0.72,188.5,450.0,167.0,2_depth
2413,71,1,63,6.0,142.83,83.55,30.0,82.5,-4.83,197.5,247.0,155.0,2_depth
2414,71,1,64,7.0,151.43,71.05,50.0,105.0,2.98,200.0,250.0,150.0,2_depth
2415,71,1,65,5.0,124.2,47.52,81.0,100.0,0.0,140.0,200.0,100.0,2_depth
2416,71,1,66,5.0,102.0,52.15,30.0,70.0,-4.57,150.0,150.0,110.0,2_depth
2417,71,1,67,5.0,222.0,196.52,70.0,80.0,9.33,360.0,500.0,100.0,2_depth
