,depth,depth2,p_sex,p_sex2,p_age_range,median_growth,median_wage,count2
0,78.0,78,1.0,1,55~59,0.35,289.8,458.0
0,78.0,78,1.0,1,60~64,1.18,254.9,305.0
0,78.0,78,1.0,1,65~69,0.86,214.3,131.0
0,78.0,78,1.0,1,70~74,-2.47,224.7,25.0
0,78.0,78,1.0,1,75~79,31.72,208.25,4.0
0,,78,,1,80~84,,,0.0
0,,78,,1,85~89,,,0.0
0,,78,,1,90~94,,,0.0
0,,78,,1,95~99,,,0.0
0,78.0,78,2.0,2,20~24,,199.0,1.0
0,78.0,78,2.0,2,25~29,1.82,214.0,5.0
0,78.0,78,2.0,2,30~34,,189.0,1.0
0,78.0,78,2.0,2,35~39,,204.25,3.0
0,78.0,78,2.0,2,40~44,3.78,211.0,11.0
0,78.0,78,2.0,2,45~49,11.31,184.9,14.0
0,78.0,78,2.0,2,50~54,-5.23,225.1,21.0
0,78.0,78,2.0,2,55~59,9.11,181.8,16.0
0,78.0,78,2.0,2,60~64,-0.54,210.88,14.0
0,78.0,78,2.0,2,65~69,8.4,130.5,2.0
0,,78,,2,70~74,,,0.0
0,,78,,2,75~79,,,0.0
0,,78,,2,80~84,,,0.0
0,,78,,2,85~89,,,0.0
0,,78,,2,90~94,,,0.0
0,,78,,2,95~99,,,0.0
0,79.0,79,1.0,1,20~24,8.37,284.83,8.0
0,79.0,79,1.0,1,25~29,11.8,241.5,26.0
0,79.0,79,1.0,1,30~34,11.88,293.2,33.0
0,79.0,79,1.0,1,35~39,5.58,312.4,65.0
0,79.0,79,1.0,1,40~44,0.94,317.1,95.0
0,79.0,79,1.0,1,45~49,3.0,375.9,97.0
0,79.0,79,1.0,1,50~54,0.11,288.2,79.0
0,79.0,79,1.0,1,55~59,3.69,261.9,83.0
0,79.0,79,1.0,1,60~64,-0.24,266.6,73.0
0,79.0,79,1.0,1,65~69,-0.76,179.0,29.0
0,79.0,79,1.0,1,70~74,-0.1,169.8,15.0
0,79.0,79,1.0,1,75~79,-2.24,201.5,4.0
0,,79,,1,80~84,,,0.0
0,,79,,1,85~89,,,0.0
0,,79,,1,90~94,,,0.0
0,,79,,1,95~99,,,0.0
0,79.0,79,2.0,2,20~24,,142.0,1.0
0,79.0,79,2.0,2,25~29,,200.0,2.0
0,79.0,79,2.0,2,30~34,97.32,177.67,3.0
0,79.0,79,2.0,2,35~39,28.38,123.0,9.0
0,79.0,79,2.0,2,40~44,8.34,181.7,14.0
0,79.0,79,2.0,2,45~49,1.04,119.5,11.0
0,79.0,79,2.0,2,50~54,1.36,147.4,13.0
0,79.0,79,2.0,2,55~59,7.33,125.0,9.0
0,79.0,79,2.0,2,60~64,-0.65,81.25,4.0
0,,79,,2,65~69,,,0.0
0,,79,,2,70~74,,,0.0
0,,79,,2,75~79,,,0.0
0,,79,,2,80~84,,,0.0
0,,79,,2,85~89,,,0.0
0,,79,,2,90~94,,,0.0
0,,79,,2,95~99,,,0.0
0,81.0,81,1.0,1,20~24,,301.0,1.0
0,81.0,81,1.0,1,25~29,48.47,243.7,14.0
0,81.0,81,1.0,1,30~34,8.6,255.6,41.0
0,81.0,81,1.0,1,35~39,8.24,382.4,25.0
0,81.0,81,1.0,1,40~44,6.06,407.4,22.0
0,81.0,81,1.0,1,45~49,1.02,404.7,16.0
0,81.0,81,1.0,1,50~54,8.35,415.1,42.0
0,81.0,81,1.0,1,55~59,2.44,403.9,33.0
0,81.0,81,1.0,1,60~64,-0.29,256.3,27.0
0,81.0,81,1.0,1,65~69,0.29,225.5,5.0
0,,81,,1,70~74,,,0.0
0,,81,,1,75~79,,,0.0
0,,81,,1,80~84,,,0.0
0,,81,,1,85~89,,,0.0
0,,81,,1,90~94,,,0.0
0,,81,,1,95~99,,,0.0
0,,81,,2,20~24,,,0.0
0,81.0,81,2.0,2,25~29,5.98,261.25,4.0
0,81.0,81,2.0,2,30~34,,389.0,1.0
0,,81,,2,35~39,,,0.0
0,81.0,81,2.0,2,40~44,,186.5,2.0
0,81.0,81,2.0,2,45~49,0.29,142.8,13.0
0,81.0,81,2.0,2,50~54,10.83,189.5,6.0
0,81.0,81,2.0,2,55~59,-0.72,275.0,2.0
0,81.0,81,2.0,2,60~64,7.01,196.8,14.0
0,81.0,81,2.0,2,65~69,0.36,166.7,13.0
0,81.0,81,2.0,2,70~74,1.28,164.88,5.0
0,,81,,2,75~79,,,0.0
0,,81,,2,80~84,,,0.0
0,,81,,2,85~89,,,0.0
0,,81,,2,90~94,,,0.0
0,,81,,2,95~99,,,0.0
0,,82,,1,20~24,,,0.0
0,82.0,82,1.0,1,25~29,2.42,201.25,12.0
0,82.0,82,1.0,1,30~34,5.48,230.9,25.0
0,82.0,82,1.0,1,35~39,12.44,264.2,24.0
0,82.0,82,1.0,1,40~44,5.07,269.8,51.0
0,82.0,82,1.0,1,45~49,3.71,283.9,52.0
0,82.0,82,1.0,1,50~54,3.92,294.9,56.0
0,82.0,82,1.0,1,55~59,1.42,262.8,79.0
0,82.0,82,1.0,1,60~64,-0.03,266.4,69.0
0,82.0,82,1.0,1,65~69,-3.13,199.4,32.0
0,82.0,82,1.0,1,70~74,-3.87,211.5,17.0
0,82.0,82,1.0,1,75~79,-4.65,193.67,3.0
0,,82,,1,80~84,,,0.0
0,,82,,1,85~89,,,0.0
0,,82,,1,90~94,,,0.0
0,,82,,1,95~99,,,0.0
0,82.0,82,2.0,2,20~24,,120.0,1.0
0,82.0,82,2.0,2,25~29,,179.0,1.0
0,82.0,82,2.0,2,30~34,19.4,172.33,7.0
0,82.0,82,2.0,2,35~39,3.32,159.6,16.0
0,82.0,82,2.0,2,40~44,-10.03,198.7,18.0
0,82.0,82,2.0,2,45~49,0.38,179.8,34.0
0,82.0,82,2.0,2,50~54,4.57,160.0,40.0
0,82.0,82,2.0,2,55~59,1.91,170.4,26.0
0,82.0,82,2.0,2,60~64,1.27,188.38,10.0
0,82.0,82,2.0,2,65~69,5.64,195.2,5.0
0,,82,,2,70~74,,,0.0
0,,82,,2,75~79,,,0.0
0,,82,,2,80~84,,,0.0
0,,82,,2,85~89,,,0.0
0,,82,,2,90~94,,,0.0
0,,82,,2,95~99,,,0.0
0,83.0,83,1.0,1,20~24,-11.22,181.17,10.0
0,83.0,83,1.0,1,25~29,6.52,232.5,49.0
0,83.0,83,1.0,1,30~34,7.89,291.8,83.0
0,83.0,83,1.0,1,35~39,4.07,304.3,86.0
0,83.0,83,1.0,1,40~44,3.16,338.0,103.0
0,83.0,83,1.0,1,45~49,2.03,357.9,114.0
0,83.0,83,1.0,1,50~54,1.07,400.0,82.0
0,83.0,83,1.0,1,55~59,2.01,385.0,48.0
0,83.0,83,1.0,1,60~64,-0.06,264.5,41.0
0,83.0,83,1.0,1,65~69,-0.72,263.6,22.0
0,83.0,83,1.0,1,70~74,-2.43,287.5,4.0
0,,83,,1,75~79,,,0.0
0,,83,,1,80~84,,,0.0
0,,83,,1,85~89,,,0.0
0,,83,,1,90~94,,,0.0
0,,83,,1,95~99,,,0.0
0,83.0,83,2.0,2,20~24,,169.0,2.0
0,83.0,83,2.0,2,25~29,,345.0,1.0
0,83.0,83,2.0,2,30~34,-3.61,256.3,15.0
0,83.0,83,2.0,2,35~39,5.0,199.9,20.0
0,83.0,83,2.0,2,40~44,0.09,175.0,35.0
0,83.0,83,2.0,2,45~49,6.54,170.4,50.0
0,83.0,83,2.0,2,50~54,3.42,179.1,45.0
0,83.0,83,2.0,2,55~59,1.48,188.4,26.0
0,83.0,83,2.0,2,60~64,3.51,170.12,6.0
0,,83,,2,65~69,,,0.0
0,,83,,2,70~74,,,0.0
0,,83,,2,75~79,,,0.0
0,,83,,2,80~84,,,0.0
0,,83,,2,85~89,,,0.0
0,,83,,2,90~94,,,0.0
0,,83,,2,95~99,,,0.0
0,84.0,84,1.0,1,20~24,-7.31,219.5,14.0
0,84.0,84,1.0,1,25~29,1.84,245.8,57.0
0,84.0,84,1.0,1,30~34,5.96,299.1,86.0
0,84.0,84,1.0,1,35~39,4.73,310.9,107.0
0,84.0,84,1.0,1,40~44,5.21,329.7,111.0
0,84.0,84,1.0,1,45~49,2.83,367.3,117.0
0,84.0,84,1.0,1,50~54,1.42,373.8,102.0
0,84.0,84,1.0,1,55~59,0.78,298.9,105.0
0,84.0,84,1.0,1,60~64,1.17,326.3,48.0
0,84.0,84,1.0,1,65~69,1.37,302.8,24.0
0,84.0,84,1.0,1,70~74,4.57,216.38,9.0
0,,84,,1,75~79,,,0.0
0,,84,,1,80~84,,,0.0
0,,84,,1,85~89,,,0.0
0,,84,,1,90~94,,,0.0
0,,84,,1,95~99,,,0.0
0,84.0,84,2.0,2,20~24,5.06,152.33,3.0
0,84.0,84,2.0,2,25~29,20.72,150.83,5.0
0,84.0,84,2.0,2,30~34,8.26,203.0,8.0
0,84.0,84,2.0,2,35~39,-5.7,157.2,10.0
0,84.0,84,2.0,2,40~44,1.04,189.62,11.0
0,84.0,84,2.0,2,45~49,-1.19,209.1,12.0
0,84.0,84,2.0,2,50~54,2.64,201.7,35.0
0,84.0,84,2.0,2,55~59,1.77,212.1,26.0
0,84.0,84,2.0,2,60~64,1.8,219.3,13.0
0,84.0,84,2.0,2,65~69,4.49,152.33,3.0
0,,84,,2,70~74,,,0.0
0,,84,,2,75~79,,,0.0
0,,84,,2,80~84,,,0.0
0,,84,,2,85~89,,,0.0
0,,84,,2,90~94,,,0.0
0,,84,,2,95~99,,,0.0
0,85.0,85,1.0,1,20~24,12.39,200.6,78.0
0,85.0,85,1.0,1,25~29,8.27,238.7,187.0
0,85.0,85,1.0,1,30~34,6.08,284.1,311.0
0,85.0,85,1.0,1,35~39,4.59,327.1,379.0
0,85.0,85,1.0,1,40~44,3.3,355.9,356.0
0,85.0,85,1.0,1,45~49,2.91,414.2,356.0
0,85.0,85,1.0,1,50~54,2.72,428.1,310.0
0,85.0,85,1.0,1,55~59,2.07,353.6,226.0
0,85.0,85,1.0,1,60~64,1.08,251.3,126.0
0,85.0,85,1.0,1,65~69,-0.01,288.1,54.0
0,85.0,85,1.0,1,70~74,-3.27,308.4,18.0
0,85.0,85,1.0,1,75~79,-6.55,258.0,4.0
0,,85,,1,80~84,,,0.0
0,,85,,1,85~89,,,0.0
0,,85,,1,90~94,,,0.0
0,,85,,1,95~99,,,0.0
0,85.0,85,2.0,2,20~24,8.13,233.6,15.0
0,85.0,85,2.0,2,25~29,2.18,192.2,21.0
0,85.0,85,2.0,2,30~34,2.25,180.5,12.0
0,85.0,85,2.0,2,35~39,13.31,179.0,33.0
0,85.0,85,2.0,2,40~44,7.2,183.8,73.0
0,85.0,85,2.0,2,45~49,4.38,188.6,100.0
0,85.0,85,2.0,2,50~54,4.06,184.6,123.0
0,85.0,85,2.0,2,55~59,2.43,198.4,58.0
0,85.0,85,2.0,2,60~64,1.96,200.3,26.0
0,85.0,85,2.0,2,65~69,1.84,158.0,5.0
0,,85,,2,70~74,,,0.0
0,,85,,2,75~79,,,0.0
0,,85,,2,80~84,,,0.0
0,,85,,2,85~89,,,0.0
0,,85,,2,90~94,,,0.0
0,,85,,2,95~99,,,0.0
0,86.0,86,1.0,1,20~24,36.04,203.4,25.0
0,86.0,86,1.0,1,25~29,9.9,245.5,115.0
0,86.0,86,1.0,1,30~34,4.44,264.7,198.0
0,86.0,86,1.0,1,35~39,4.98,329.9,255.0
0,86.0,86,1.0,1,40~44,4.91,358.7,170.0
0,86.0,86,1.0,1,45~49,3.31,348.8,135.0
0,86.0,86,1.0,1,50~54,2.9,314.6,111.0
0,86.0,86,1.0,1,55~59,1.63,279.7,98.0
0,86.0,86,1.0,1,60~64,1.17,246.1,52.0
0,86.0,86,1.0,1,65~69,3.79,249.6,31.0
0,86.0,86,1.0,1,70~74,-14.27,228.8,5.0
0,,86,,1,75~79,,,0.0
0,,86,,1,80~84,,,0.0
0,,86,,1,85~89,,,0.0
0,,86,,1,90~94,,,0.0
0,,86,,1,95~99,,,0.0
0,86.0,86,2.0,2,20~24,3.2,247.2,25.0
0,86.0,86,2.0,2,25~29,2.31,219.1,49.0
0,86.0,86,2.0,2,30~34,7.36,232.6,51.0
0,86.0,86,2.0,2,35~39,2.77,176.5,59.0
0,86.0,86,2.0,2,40~44,3.02,159.1,70.0
0,86.0,86,2.0,2,45~49,2.73,169.3,86.0
0,86.0,86,2.0,2,50~54,3.68,194.8,61.0
0,86.0,86,2.0,2,55~59,-0.61,181.3,31.0
0,86.0,86,2.0,2,60~64,7.91,209.1,7.0
0,86.0,86,2.0,2,65~69,17.78,144.0,2.0
0,,86,,2,70~74,,,0.0
0,86.0,86,2.0,2,75~79,-0.66,76.0,4.0
0,,86,,2,80~84,,,0.0
0,,86,,2,85~89,,,0.0
0,,86,,2,90~94,,,0.0
0,,86,,2,95~99,,,0.0
0,87.0,87,1.0,1,20~24,18.26,145.5,4.0
0,87.0,87,1.0,1,25~29,3.18,225.1,67.0
0,87.0,87,1.0,1,30~34,3.5,277.4,185.0
0,87.0,87,1.0,1,35~39,3.9,328.5,334.0
0,87.0,87,1.0,1,40~44,1.76,317.8,532.0
0,87.0,87,1.0,1,45~49,2.08,308.9,747.0
0,87.0,87,1.0,1,50~54,1.58,290.7,857.0
0,87.0,87,1.0,1,55~59,0.81,279.7,910.0
0,87.0,87,1.0,1,60~64,-0.69,224.0,717.0
0,87.0,87,1.0,1,65~69,-0.95,185.6,381.0
0,87.0,87,1.0,1,70~74,-1.22,152.8,142.0
0,87.0,87,1.0,1,75~79,-3.65,178.0,33.0
0,,87,,1,80~84,,,0.0
0,,87,,1,85~89,,,0.0
0,,87,,1,90~94,,,0.0
0,,87,,1,95~99,,,0.0
0,,87,,2,20~24,,,0.0
0,87.0,87,2.0,2,25~29,,298.0,1.0
0,87.0,87,2.0,2,30~34,39.64,88.5,2.0
0,87.0,87,2.0,2,35~39,18.72,155.0,2.0
0,87.0,87,2.0,2,40~44,12.68,174.0,3.0
0,87.0,87,2.0,2,45~49,3.33,199.1,8.0
0,87.0,87,2.0,2,50~54,12.71,172.4,17.0
0,87.0,87,2.0,2,55~59,-5.05,181.8,16.0
0,87.0,87,2.0,2,60~64,-1.22,189.62,8.0
0,87.0,87,2.0,2,65~69,1.52,171.8,5.0
0,,87,,2,70~74,,,0.0
0,,87,,2,75~79,,,0.0
0,,87,,2,80~84,,,0.0
0,,87,,2,85~89,,,0.0
0,,87,,2,90~94,,,0.0
0,,87,,2,95~99,,,0.0
0,,88,,1,20~24,,,0.0
0,88.0,88,1.0,1,25~29,-22.47,329.33,4.0
0,88.0,88,1.0,1,30~34,8.05,275.5,23.0
0,88.0,88,1.0,1,35~39,5.27,341.0,22.0
0,88.0,88,1.0,1,40~44,3.36,337.2,13.0
0,88.0,88,1.0,1,45~49,-0.76,424.3,22.0
0,88.0,88,1.0,1,50~54,-0.26,397.8,28.0
0,88.0,88,1.0,1,55~59,3.09,648.7,16.0
0,88.0,88,1.0,1,60~64,2.64,253.75,10.0
0,88.0,88,1.0,1,65~69,0.97,140.4,12.0
0,88.0,88,1.0,1,70~74,0.84,83.0,1.0
0,88.0,88,1.0,1,75~79,-0.12,76.0,1.0
0,,88,,1,80~84,,,0.0
0,,88,,1,85~89,,,0.0
0,,88,,1,90~94,,,0.0
0,,88,,1,95~99,,,0.0
0,89.0,89,1.0,1,20~24,,180.38,6.0
0,89.0,89,1.0,1,25~29,12.13,246.0,60.0
0,89.0,89,1.0,1,30~34,5.68,259.0,67.0
0,89.0,89,1.0,1,35~39,6.1,306.7,101.0
0,89.0,89,1.0,1,40~44,5.02,324.6,91.0
0,89.0,89,1.0,1,45~49,3.8,366.1,73.0
0,89.0,89,1.0,1,50~54,1.03,307.4,83.0
0,89.0,89,1.0,1,55~59,-0.61,262.3,77.0
0,89.0,89,1.0,1,60~64,-3.59,261.5,36.0
0,89.0,89,1.0,1,65~69,-1.77,211.0,19.0
0,89.0,89,1.0,1,70~74,-0.4,255.5,8.0
0,89.0,89,1.0,1,75~79,-0.16,270.9,6.0
0,,89,,1,80~84,,,0.0
0,,89,,1,85~89,,,0.0
0,,89,,1,90~94,,,0.0
0,,89,,1,95~99,,,0.0
0,89.0,89,2.0,2,20~24,-11.32,181.25,8.0
0,89.0,89,2.0,2,25~29,1.77,188.9,18.0
0,89.0,89,2.0,2,30~34,-3.98,190.5,13.0
0,89.0,89,2.0,2,35~39,-16.1,196.3,13.0
0,89.0,89,2.0,2,40~44,-0.54,210.6,20.0
0,89.0,89,2.0,2,45~49,3.76,156.6,20.0
0,89.0,89,2.0,2,50~54,4.51,167.0,32.0
0,89.0,89,2.0,2,55~59,5.92,176.4,39.0
0,89.0,89,2.0,2,60~64,0.74,146.5,25.0
0,89.0,89,2.0,2,65~69,2.45,134.0,6.0
0,,89,,2,70~74,,,0.0
0,,89,,2,75~79,,,0.0
0,,89,,2,80~84,,,0.0
0,,89,,2,85~89,,,0.0
0,,89,,2,90~94,,,0.0
0,,89,,2,95~99,,,0.0
0,91.0,91,1.0,1,20~24,,183.5,10.0
0,91.0,91,1.0,1,25~29,17.71,229.1,18.0
0,91.0,91,1.0,1,30~34,9.6,230.9,36.0
0,91.0,91,1.0,1,35~39,6.05,212.2,77.0
0,91.0,91,1.0,1,40~44,3.7,226.9,124.0
0,91.0,91,1.0,1,45~49,4.47,211.5,157.0
0,91.0,91,1.0,1,50~54,0.95,227.1,175.0
0,91.0,91,1.0,1,55~59,3.57,213.8,141.0
0,91.0,91,1.0,1,60~64,4.41,210.5,132.0
0,91.0,91,1.0,1,65~69,0.78,169.8,54.0
0,91.0,91,1.0,1,70~74,1.63,144.1,37.0
0,91.0,91,1.0,1,75~79,-10.39,202.88,10.0
0,,91,,1,80~84,,,0.0
0,,91,,1,85~89,,,0.0
0,,91,,1,90~94,,,0.0
0,,91,,1,95~99,,,0.0
0,,91,,2,20~24,,,0.0
0,,91,,2,25~29,,,0.0
0,91.0,91,2.0,2,30~34,,156.0,1.0
0,91.0,91,2.0,2,35~39,76.18,258.0,3.0
0,91.0,91,2.0,2,40~44,,274.0,1.0
0,91.0,91,2.0,2,45~49,,213.0,1.0
0,91.0,91,2.0,2,50~54,32.47,156.0,10.0
0,91.0,91,2.0,2,55~59,3.22,164.5,6.0
0,91.0,91,2.0,2,60~64,-1.16,165.4,13.0
0,91.0,91,2.0,2,65~69,0.92,142.7,10.0
0,91.0,91,2.0,2,70~74,-1.64,107.5,2.0
0,,91,,2,75~79,,,0.0
0,,91,,2,80~84,,,0.0
0,,91,,2,85~89,,,0.0
0,,91,,2,90~94,,,0.0
0,,91,,2,95~99,,,0.0
0,92.0,92,1.0,1,20~24,13.11,192.12,29.0
0,92.0,92,1.0,1,25~29,3.81,215.6,103.0
0,92.0,92,1.0,1,30~34,2.7,242.0,194.0
0,92.0,92,1.0,1,35~39,4.42,267.4,238.0
0,92.0,92,1.0,1,40~44,4.19,279.8,287.0
0,92.0,92,1.0,1,45~49,1.92,276.2,314.0
0,92.0,92,1.0,1,50~54,0.13,277.2,221.0
0,92.0,92,1.0,1,55~59,1.69,260.0,174.0
0,92.0,92,1.0,1,60~64,-0.32,208.9,91.0
0,92.0,92,1.0,1,65~69,3.63,170.0,35.0
0,92.0,92,1.0,1,70~74,1.63,149.9,24.0
0,92.0,92,1.0,1,75~79,-0.89,190.0,5.0
0,92.0,92,1.0,1,80~84,-1.64,130.75,3.0
0,,92,,1,85~89,,,0.0
0,,92,,1,90~94,,,0.0
0,,92,,1,95~99,,,0.0
0,92.0,92,2.0,2,20~24,-0.19,181.6,5.0
0,92.0,92,2.0,2,25~29,-0.58,397.38,7.0
0,92.0,92,2.0,2,30~34,19.66,189.0,7.0
0,92.0,92,2.0,2,35~39,-3.73,156.38,13.0
0,92.0,92,2.0,2,40~44,2.51,132.7,9.0
0,92.0,92,2.0,2,45~49,-0.6,165.3,33.0
0,92.0,92,2.0,2,50~54,-0.63,182.5,26.0
0,92.0,92,2.0,2,55~59,-0.57,171.0,23.0
0,92.0,92,2.0,2,60~64,-3.65,128.0,9.0
0,92.0,92,2.0,2,65~69,12.31,272.17,4.0
0,,92,,2,70~74,,,0.0
0,,92,,2,75~79,,,0.0
0,,92,,2,80~84,,,0.0
0,,92,,2,85~89,,,0.0
0,,92,,2,90~94,,,0.0
0,,92,,2,95~99,,,0.0
0,93.0,93,1.0,1,20~24,1.84,179.3,25.0
0,93.0,93,1.0,1,25~29,23.22,239.0,39.0
0,93.0,93,1.0,1,30~34,7.45,242.8,34.0
0,93.0,93,1.0,1,35~39,1.12,259.6,31.0
0,93.0,93,1.0,1,40~44,1.79,246.5,37.0
0,93.0,93,1.0,1,45~49,1.84,238.1,21.0
0,93.0,93,1.0,1,50~54,4.2,312.9,21.0
0,93.0,93,1.0,1,55~59,12.81,248.2,22.0
0,93.0,93,1.0,1,60~64,6.24,163.6,23.0
0,93.0,93,1.0,1,65~69,3.25,165.2,21.0
0,93.0,93,1.0,1,70~74,5.87,222.0,7.0
0,93.0,93,1.0,1,75~79,0.0,40.0,2.0
0,,93,,1,80~84,,,0.0
0,,93,,1,85~89,,,0.0
0,,93,,1,90~94,,,0.0
0,,93,,1,95~99,,,0.0
0,93.0,93,2.0,2,20~24,-1.66,193.6,11.0
0,93.0,93,2.0,2,25~29,5.64,179.5,14.0
0,93.0,93,2.0,2,30~34,20.87,174.9,23.0
0,93.0,93,2.0,2,35~39,-3.78,126.8,19.0
0,93.0,93,2.0,2,40~44,4.55,130.6,76.0
0,93.0,93,2.0,2,45~49,6.82,143.8,103.0
0,93.0,93,2.0,2,50~54,4.97,162.1,110.0
0,93.0,93,2.0,2,55~59,3.33,162.8,105.0
0,93.0,93,2.0,2,60~64,4.87,142.1,63.0
0,93.0,93,2.0,2,65~69,4.6,97.5,26.0
0,93.0,93,2.0,2,70~74,5.61,61.6,14.0
0,93.0,93,2.0,2,75~79,1.09,68.0,7.0
0,93.0,93,2.0,2,80~84,-0.41,53.25,3.0
0,,93,,2,85~89,,,0.0
0,,93,,2,90~94,,,0.0
0,,93,,2,95~99,,,0.0
0,94.0,94,1.0,1,20~24,3.09,137.0,11.0
0,94.0,94,1.0,1,25~29,18.0,203.5,35.0
0,94.0,94,1.0,1,30~34,1.94,250.5,38.0
0,94.0,94,1.0,1,35~39,5.08,230.1,74.0
0,94.0,94,1.0,1,40~44,4.82,241.8,89.0
0,94.0,94,1.0,1,45~49,4.21,265.5,109.0
0,94.0,94,1.0,1,50~54,1.74,228.4,171.0
0,94.0,94,1.0,1,55~59,1.73,176.0,244.0
0,94.0,94,1.0,1,60~64,2.69,171.4,445.0
0,94.0,94,1.0,1,65~69,1.8,152.8,546.0
0,94.0,94,1.0,1,70~74,2.04,141.6,413.0
0,94.0,94,1.0,1,75~79,2.18,132.9,148.0
0,94.0,94,1.0,1,80~84,1.69,121.6,23.0
0,94.0,94,1.0,1,85~89,-0.13,97.33,3.0
0,,94,,1,90~94,,,0.0
0,,94,,1,95~99,,,0.0
0,94.0,94,2.0,2,20~24,-12.18,218.17,4.0
0,94.0,94,2.0,2,25~29,-8.7,174.0,2.0
0,94.0,94,2.0,2,30~34,1.89,172.25,3.0
0,94.0,94,2.0,2,35~39,0.34,122.67,9.0
0,94.0,94,2.0,2,40~44,1.33,131.5,39.0
0,94.0,94,2.0,2,45~49,4.38,150.3,87.0
0,94.0,94,2.0,2,50~54,2.52,159.1,179.0
0,94.0,94,2.0,2,55~59,3.22,139.3,276.0
0,94.0,94,2.0,2,60~64,3.59,134.6,336.0
0,94.0,94,2.0,2,65~69,2.86,129.7,311.0
0,94.0,94,2.0,2,70~74,2.3,108.6,125.0
0,94.0,94,2.0,2,75~79,-3.68,73.7,27.0
0,94.0,94,2.0,2,80~84,20.71,22.0,3.0
0,,94,,2,85~89,,,0.0
0,,94,,2,90~94,,,0.0
0,,94,,2,95~99,,,0.0
0,95.0,95,1.0,1,20~24,30.19,163.62,26.0
0,95.0,95,1.0,1,25~29,5.28,192.4,37.0
0,95.0,95,1.0,1,30~34,1.25,213.3,33.0
0,95.0,95,1.0,1,35~39,2.53,215.2,47.0
0,95.0,95,1.0,1,40~44,3.5,262.5,29.0
0,95.0,95,1.0,1,45~49,3.86,266.7,23.0
0,95.0,95,1.0,1,50~54,-3.92,275.5,17.0
0,95.0,95,1.0,1,55~59,2.61,222.9,33.0
0,95.0,95,1.0,1,60~64,-0.21,222.0,19.0
0,95.0,95,1.0,1,65~69,0.26,232.2,9.0
0,95.0,95,1.0,1,70~74,7.75,167.2,6.0
0,95.0,95,1.0,1,75~79,-30.68,764.5,2.0
0,95.0,95,1.0,1,80~84,-9.93,611.8,5.0
0,95.0,95,1.0,1,85~89,-8.91,400.8,5.0
0,95.0,95,1.0,1,90~94,-8.4,315.0,1.0
0,,95,,1,95~99,,,0.0
0,95.0,95,2.0,2,20~24,44.0,141.12,7.0
0,95.0,95,2.0,2,25~29,12.98,177.6,16.0
0,95.0,95,2.0,2,30~34,1.77,145.9,20.0
0,95.0,95,2.0,2,35~39,14.59,158.9,42.0
0,95.0,95,2.0,2,40~44,6.99,139.0,109.0
0,95.0,95,2.0,2,45~49,4.09,141.2,183.0
0,95.0,95,2.0,2,50~54,4.08,158.7,253.0
0,95.0,95,2.0,2,55~59,3.14,162.5,270.0
0,95.0,95,2.0,2,60~64,2.96,158.1,217.0
0,95.0,95,2.0,2,65~69,3.84,125.8,98.0
0,95.0,95,2.0,2,70~74,4.05,108.4,20.0
0,95.0,95,2.0,2,75~79,5.76,54.2,9.0
0,95.0,95,2.0,2,80~84,-3.11,29.67,3.0
0,,95,,2,85~89,,,0.0
0,,95,,2,90~94,,,0.0
0,,95,,2,95~99,,,0.0
0,99.0,99,1.0,1,20~24,,101.0,1.0
0,99.0,99,1.0,1,25~29,2.37,172.67,7.0
0,,99,,1,30~34,,,0.0
0,99.0,99,1.0,1,35~39,-8.37,211.2,11.0
0,99.0,99,1.0,1,40~44,10.49,205.4,19.0
0,99.0,99,1.0,1,45~49,-1.19,213.5,23.0
0,99.0,99,1.0,1,50~54,1.18,182.8,22.0
0,99.0,99,1.0,1,55~59,0.49,163.9,46.0
0,99.0,99,1.0,1,60~64,3.2,162.8,59.0
0,99.0,99,1.0,1,65~69,2.09,134.7,41.0
0,99.0,99,1.0,1,70~74,1.78,129.3,30.0
0,99.0,99,1.0,1,75~79,-0.72,127.12,9.0
0,99.0,99,1.0,1,80~84,-1.72,57.0,1.0
0,,99,,1,85~89,,,0.0
0,,99,,1,90~94,,,0.0
0,,99,,1,95~99,,,0.0
0,,99,,2,20~24,,,0.0
0,,99,,2,25~29,,,0.0
0,,99,,2,30~34,,,0.0
0,,99,,2,35~39,,,0.0
0,99.0,99,2.0,2,40~44,17.52,142.9,7.0
0,99.0,99,2.0,2,45~49,9.29,143.3,19.0
0,99.0,99,2.0,2,50~54,-0.02,143.4,32.0
0,99.0,99,2.0,2,55~59,0.95,108.0,34.0
0,99.0,99,2.0,2,60~64,11.18,109.7,35.0
0,99.0,99,2.0,2,65~69,-0.86,105.6,21.0
0,99.0,99,2.0,2,70~74,3.08,79.3,30.0
0,99.0,99,2.0,2,75~79,9.71,97.1,14.0
0,99.0,99,2.0,2,80~84,-1.99,40.33,5.0
0,,99,,2,85~89,,,0.0
0,,99,,2,90~94,,,0.0
0,,99,,2,95~99,,,0.0
